Probe;Cycle;GPSDate;moving_average(Speed);moving_average(EngineSpeed);moving_average(Torque);moving_average(FuelRate)
100001.0;17.0;1.210751511E12;23.7;1241.6;16.4;7.799999999999999
100001.0;17.0;1.210751513E12;23.8;1241.6;15.3;4.479999999999999
100001.0;17.0;1.210751515E12;23.1;1196.8;14.7;2.52
100001.0;17.0;1.210751517E12;22.0;1139.2;14.6;2.2
100001.0;17.0;1.210751519E12;20.9;1084.8;14.6;2.6399999999999997
100001.0;17.0;1.210751521E12;19.6;1040.0;14.6;3.0799999999999996
100001.0;17.0;1.210751523E12;18.3;1001.6;14.2;2.2399999999999998
100001.0;17.0;1.210751525E12;16.8;944.0;13.9;2.12
100001.0;17.0;1.210751527E12;15.1;892.8;13.9;2.56
100001.0;17.0;1.210751529E12;13.0;851.2;13.9;3.0
100001.0;17.0;1.210751531E12;10.9;819.2;13.9;3.44
100001.0;17.0;1.210751533E12;9.0;796.8;14.0;3.84
100001.0;17.0;1.210751536E12;7.3;787.2;14.0;4.2
100001.0;17.0;1.210751538E12;5.8;787.2;14.0;4.319999999999999
100001.0;17.0;1.21075154E12;4.3;790.4;14.0;4.239999999999999
100001.0;17.0;1.210751542E12;3.2;790.4;14.0;4.239999999999999
100001.0;17.0;1.210751544E12;2.2;790.4;14.0;4.319999999999999
100001.0;17.0;1.210751546E12;1.2;790.4;14.0;4.3999999999999995
100001.0;17.0;1.210751548E12;0.3;787.2;14.0;4.3999999999999995
100001.0;17.0;1.21075155E12;0.0;784.0;14.0;4.359999999999999
100001.0;17.0;1.210751552E12;0.0;787.2;14.0;4.319999999999999
100001.0;17.0;1.210751554E12;0.0;787.2;14.0;4.279999999999999
100001.0;17.0;1.210751556E12;0.0;787.2;14.0;4.24
100001.0;17.0;1.210751558E12;0.2;793.6;14.7;7.12
100001.0;17.0;1.21075156E12;1.6;908.8;15.9;10.120000000000001
100001.0;17.0;1.210751562E12;4.0;1036.8;16.6;11.84
100001.0;17.0;1.210751564E12;7.3;1203.2;17.5;11.4
100001.0;17.0;1.210751565E12;10.8;1308.8;18.0;11.76
100001.0;17.0;1.210751567E12;14.3;1408.0;18.9;11.319999999999999
100001.0;17.0;1.210751569E12;16.9;1456.0;18.9;10.919999999999998
100001.0;17.0;1.210751571E12;18.9;1478.4;18.9;10.559999999999999
100001.0;17.0;1.210751573E12;20.8;1500.8;19.2;10.28
100001.0;17.0;1.210751575E12;21.9;1507.2;19.1;11.559999999999999
100001.0;17.0;1.210751577E12;23.2;1558.4;19.8;11.24
100001.0;17.0;1.210751579E12;24.1;1491.2;19.7;11.120000000000001
100001.0;17.0;1.210751581E12;24.7;1436.8;19.4;9.48
100001.0;17.0;1.210751583E12;24.4;1344.0;18.6;10.48
100001.0;17.0;1.210751585E12;23.9;1315.2;18.1;9.8
100001.0;17.0;1.210751587E12;23.3;1283.2;17.8;9.8
100001.0;17.0;1.210751589E12;23.3;1289.6;17.8;9.8
100001.0;17.0;1.210751591E12;23.6;1302.4;17.8;10.280000000000001
100001.0;17.0;1.210751593E12;23.7;1305.6;17.5;10.24
100001.0;17.0;1.210751596E12;24.3;1302.4;17.5;8.84
100001.0;17.0;1.210751598E12;23.7;1244.8;16.1;6.24
100001.0;17.0;1.2107516E12;21.8;1196.8;15.0;3.3600000000000003
100001.0;17.0;1.210751602E12;19.0;1123.2;14.6;3.2399999999999998
100001.0;17.0;1.210751604E12;16.4;1056.0;14.7;3.4799999999999995
100001.0;17.0;1.210751606E12;14.4;1059.2;14.7;3.8
100001.0;17.0;1.210751608E12;12.4;1046.4;14.1;3.88
100001.0;17.0;1.21075161E12;10.4;1001.6;14.0;4.119999999999999
100001.0;17.0;1.210751612E12;8.1;966.4;14.0;3.999999999999999
100001.0;17.0;1.210751614E12;6.1;944.0;14.0;4.319999999999999
100001.0;17.0;1.210751616E12;4.4;937.6;14.1;4.48
100001.0;17.0;1.210751618E12;3.5;937.6;14.1;4.5200000000000005
100001.0;17.0;1.21075162E12;3.1;934.4;14.1;4.52
100001.0;17.0;1.210751622E12;2.9;931.2;14.1;4.56
100001.0;17.0;1.210751624E12;2.5;921.6;13.9;3.7599999999999993
100001.0;17.0;1.210751625E12;1.5;844.8;13.9;3.7599999999999993
100001.0;17.0;1.210751627E12;0.6;793.6;13.9;4.119999999999999
100001.0;17.0;1.210751629E12;0.0;787.2;14.0;4.319999999999999
100001.0;17.0;1.210751631E12;0.0;784.0;14.0;4.359999999999999
100001.0;17.0;1.210751633E12;0.0;784.0;14.0;4.3999999999999995
100001.0;17.0;1.210751635E12;0.0;787.2;14.0;4.3999999999999995
100001.0;17.0;1.210751637E12;0.0;784.0;14.0;4.3999999999999995
100001.0;17.0;1.210751639E12;0.0;787.2;14.0;4.3999999999999995
100001.0;17.0;1.210751641E12;0.0;787.2;14.0;4.3999999999999995
100001.0;17.0;1.210751643E12;0.0;790.4;14.0;4.3999999999999995
100001.0;17.0;1.210751645E12;0.0;790.4;14.0;4.3999999999999995
100001.0;17.0;1.210751647E12;0.0;787.2;14.0;4.3999999999999995
100001.0;17.0;1.210751649E12;0.0;787.2;14.0;4.3999999999999995
100001.0;17.0;1.210751651E12;0.0;790.4;14.0;4.3999999999999995
100001.0;17.0;1.210751653E12;0.0;809.6;15.1;4.56
100001.0;17.0;1.210751656E12;0.3;812.8;15.3;5.279999999999999
100001.0;17.0;1.210751658E12;1.2;908.8;16.0;4.84
100001.0;17.0;1.21075166E12;2.7;966.4;16.7;5.5600000000000005
100001.0;17.0;1.210751662E12;4.6;1040.0;17.2;6.08
100001.0;17.0;1.210751664E12;7.1;1177.6;18.3;5.640000000000001
100001.0;17.0;1.210751666E12;10.1;1260.8;19.1;7.12
100001.0;17.0;1.210751668E12;13.5;1366.4;20.5;10.08
100001.0;17.0;1.21075167E12;17.4;1497.6;21.6;9.8
100001.0;17.0;1.210751672E12;21.3;1622.4;23.1;12.719999999999999
100001.0;17.0;1.210751674E12;25.7;1760.0;23.5;15.839999999999998
100001.0;17.0;1.210751676E12;30.2;1846.4;24.5;17.48
100001.0;17.0;1.210751678E12;34.0;1836.8;24.7;17.560000000000002
100001.0;17.0;1.21075168E12;37.1;1859.2;24.9;16.4
100001.0;17.0;1.210751682E12;39.7;1868.8;25.3;15.440000000000003
100001.0;17.0;1.210751684E12;41.7;1808.0;25.1;15.440000000000003
100001.0;17.0;1.210751685E12;42.9;1788.8;24.9;13.520000000000001
100001.0;17.0;1.210751687E12;43.2;1731.2;23.5;10.120000000000001
100001.0;17.0;1.210751689E12;42.1;1612.8;22.4;10.280000000000001
100001.0;17.0;1.210751691E12;40.4;1481.6;20.9;7.5600000000000005
100001.0;17.0;1.210751693E12;37.5;1321.6;19.4;4.279999999999999
100001.0;17.0;1.210751695E12;33.5;1228.8;18.2;1.9200000000000004
100001.0;17.0;1.210751697E12;29.1;1142.4;17.3;2.2800000000000002
100001.0;17.0;1.210751699E12;24.8;1059.2;16.4;2.72
100001.0;17.0;1.210751701E12;20.6;979.2;15.5;3.12
100001.0;17.0;1.210751703E12;16.5;896.0;14.6;3.4400000000000004
100001.0;17.0;1.210751705E12;12.8;828.8;14.0;3.8400000000000007
100001.0;17.0;1.210751707E12;9.1;780.8;14.0;4.28
100001.0;17.0;1.210751709E12;6.3;764.8;14.0;4.36
100001.0;17.0;1.210751711E12;4.1;768.0;14.0;4.16
100001.0;17.0;1.210751713E12;2.6;768.0;14.0;4.16
100001.0;17.0;1.210751716E12;1.8;771.2;14.0;4.159999999999999
100001.0;17.0;1.210751718E12;1.5;774.4;14.0;4.159999999999999
100001.0;17.0;1.21075172E12;1.2;774.4;14.0;4.159999999999999
100001.0;17.0;1.210751722E12;0.9;774.4;14.0;4.4399999999999995
100001.0;17.0;1.210751724E12;0.7;819.2;14.8;7.0
100001.0;17.0;1.210751726E12;1.5;873.6;15.8;7.68
100001.0;17.0;1.210751728E12;3.0;915.2;16.7;8.76
100001.0;17.0;1.21075173E12;5.0;1004.8;17.4;10.84
100001.0;17.0;1.210751732E12;7.8;1148.8;18.3;10.4
100001.0;17.0;1.210751734E12;11.1;1248.0;19.0;12.239999999999998
100001.0;17.0;1.210751736E12;15.2;1385.6;19.6;13.959999999999999
100001.0;17.0;1.210751738E12;19.7;1542.4;20.0;15.719999999999999
100001.0;17.0;1.21075174E12;24.5;1718.4;20.1;16.160000000000004
100001.0;17.0;1.210751742E12;29.4;1891.2;20.2;16.12
100001.0;17.0;1.210751744E12;34.1;2025.6;19.7;13.439999999999998
100001.0;17.0;1.210751745E12;37.5;2137.6;18.7;12.64
100001.0;17.0;1.210751747E12;40.7;2262.4;18.0;11.120000000000001
100001.0;17.0;1.210751749E12;43.2;2326.4;17.4;8.84
100001.0;17.0;1.210751751E12;44.6;2323.2;17.3;8.84
100001.0;17.0;1.210751753E12;45.1;2339.2;17.5;6.56
100001.0;17.0;1.210751755E12;43.9;2342.4;17.7;4.4
100001.0;17.0;1.210751757E12;41.8;2300.8;17.9;2.8400000000000007
100001.0;17.0;1.210751759E12;39.6;2256.0;18.0;3.08
100001.0;17.0;1.210751761E12;37.7;2246.4;19.4;5.76
100001.0;17.0;1.210751763E12;36.3;2195.2;20.6;9.559999999999999
100001.0;17.0;1.210751765E12;36.0;2185.6;21.8;12.440000000000001
100001.0;17.0;1.210751767E12;36.3;2201.6;21.7;12.760000000000002
100001.0;17.0;1.210751769E12;36.8;2227.2;21.9;13.680000000000001
100001.0;17.0;1.210751771E12;37.5;2262.4;21.9;14.24
100001.0;17.0;1.210751773E12;38.5;2320.0;21.1;14.76
100001.0;17.0;1.210751776E12;40.3;2342.4;20.3;15.4
100001.0;17.0;1.210751778E12;42.5;2384.0;20.5;14.84
100001.0;17.0;1.21075178E12;44.3;2400.0;21.1;14.48
100001.0;17.0;1.210751782E12;45.7;2384.0;19.7;12.36
100001.0;17.0;1.210751784E12;46.8;2422.4;18.5;10.12
100001.0;17.0;1.210751786E12;47.2;2438.4;17.4;8.0
100001.0;17.0;1.210751788E12;47.2;2438.4;17.4;8.080000000000002
100001.0;17.0;1.21075179E12;47.1;2438.4;17.4;7.600000000000001
100001.0;17.0;1.210751792E12;47.0;2432.0;17.4;7.040000000000001
100001.0;17.0;1.210751794E12;46.7;2409.6;18.1;6.5200000000000005
100001.0;17.0;1.210751796E12;46.1;2377.6;19.0;5.88
100001.0;17.0;1.210751798E12;45.1;2320.0;19.1;5.8
100001.0;17.0;1.2107518E12;43.4;2230.4;18.3;5.88
100001.0;17.0;1.210751802E12;41.8;2153.6;18.4;6.04
100001.0;17.0;1.210751804E12;40.1;2064.0;18.2;5.4
100001.0;17.0;1.210751805E12;38.3;1974.4;19.0;6.519999999999999
100001.0;17.0;1.210751807E12;36.7;1891.2;19.0;6.8
100001.0;17.0;1.210751809E12;35.3;1820.8;19.3;8.28
100001.0;17.0;1.210751811E12;34.2;1766.4;19.3;8.28
100001.0;17.0;1.210751813E12;33.1;1715.2;19.4;8.28
100001.0;17.0;1.210751815E12;32.2;1667.2;18.7;9.6
100001.0;17.0;1.210751817E12;31.9;1670.4;19.1;12.559999999999999
100001.0;17.0;1.210751819E12;33.2;1747.2;19.3;12.599999999999998
100001.0;17.0;1.210751821E12;34.6;1814.4;19.1;11.799999999999999
100001.0;17.0;1.210751823E12;35.8;1875.2;19.0;11.68
100001.0;17.0;1.210751825E12;36.9;1926.4;18.1;9.64
100001.0;17.0;1.210751827E12;37.4;1952.0;18.0;9.28
100001.0;17.0;1.210751829E12;37.6;1955.2;18.3;7.159999999999999
100001.0;17.0;1.210751831E12;37.2;1926.4;18.4;7.159999999999999
100001.0;17.0;1.210751833E12;36.0;1852.8;17.4;7.3199999999999985
100001.0;17.0;1.210751836E12;33.9;1769.6;17.2;6.400000000000001
100001.0;17.0;1.210751838E12;31.0;1664.0;15.9;3.84
100001.0;17.0;1.21075184E12;27.0;1529.6;15.7;3.3600000000000003
100001.0;17.0;1.210751842E12;22.8;1388.8;15.7;3.2
100001.0;17.0;1.210751844E12;18.7;1254.4;15.7;2.6
100001.0;17.0;1.210751846E12;14.6;1120.0;15.7;2.9200000000000004
100001.0;17.0;1.210751848E12;10.7;995.2;15.7;3.04
100001.0;17.0;1.21075185E12;7.0;883.2;14.8;3.4799999999999995
100001.0;17.0;1.210751852E12;3.7;796.8;13.9;3.9199999999999995
100001.0;17.0;1.210751854E12;1.5;774.4;14.0;4.199999999999999
100001.0;17.0;1.210751856E12;0.4;771.2;14.0;4.239999999999999
100001.0;17.0;1.210751858E12;0.0;771.2;14.0;4.279999999999999
100001.0;17.0;1.21075186E12;0.0;774.4;14.0;4.319999999999999
100001.0;17.0;1.210751862E12;0.0;777.6;14.0;4.359999999999999
100001.0;17.0;1.210751864E12;0.0;780.8;14.0;4.3999999999999995
100001.0;17.0;1.210751865E12;0.0;784.0;14.0;4.3999999999999995
100001.0;17.0;1.210751867E12;0.0;787.2;14.0;4.3999999999999995
100001.0;17.0;1.210751869E12;0.0;790.4;14.0;4.3999999999999995
100001.0;17.0;1.210751871E12;0.0;806.4;14.5;3.9599999999999995
100001.0;17.0;1.210751873E12;0.0;803.2;14.5;3.9599999999999995
100001.0;17.0;1.210751875E12;0.0;806.4;14.6;4.319999999999999
100001.0;17.0;1.210751877E12;0.3;806.4;15.4;5.359999999999999
100001.0;17.0;1.210751879E12;1.2;867.2;15.3;4.92
100001.0;17.0;1.210751881E12;1.7;867.2;15.3;4.88
100001.0;17.0;1.210751883E12;2.2;870.4;15.2;4.880000000000001
100001.0;17.0;1.210751885E12;2.7;896.0;16.3;6.88
100001.0;17.0;1.210751887E12;4.0;924.8;16.8;7.760000000000001
100001.0;17.0;1.210751889E12;5.6;972.8;16.9;7.840000000000001
100001.0;17.0;1.210751891E12;7.2;1008.0;16.4;7.840000000000001
100001.0;17.0;1.210751893E12;8.5;1030.4;16.4;7.68
100001.0;17.0;1.210751896E12;9.1;1027.2;16.3;7.359999999999999
100001.0;17.0;1.210751898E12;8.8;1027.2;15.5;6.359999999999999
100001.0;17.0;1.2107519E12;7.9;963.2;15.6;6.919999999999999
100001.0;17.0;1.210751902E12;7.4;960.0;15.6;7.079999999999998
100001.0;17.0;1.210751904E12;6.9;953.6;15.7;7.199999999999998
100001.0;17.0;1.210751906E12;6.4;924.8;14.6;5.32
100001.0;17.0;1.210751908E12;5.1;892.8;14.1;4.5600000000000005
100001.0;17.0;1.21075191E12;3.5;844.8;14.0;4.5600000000000005
100001.0;17.0;1.210751912E12;1.9;828.8;15.1;7.960000000000001
100001.0;17.0;1.210751914E12;1.8;896.0;16.0;7.6800000000000015
100001.0;17.0;1.210751916E12;2.3;905.6;17.0;7.2
100001.0;17.0;1.210751918E12;3.5;921.6;16.9;6.720000000000001
100001.0;17.0;1.21075192E12;4.4;918.4;17.2;6.8
100001.0;17.0;1.210751922E12;5.3;918.4;17.4;7.44
100001.0;17.0;1.210751924E12;6.4;934.4;17.4;7.839999999999999
100001.0;17.0;1.210751925E12;7.8;976.0;17.6;8.239999999999998
100001.0;17.0;1.210751927E12;9.3;1020.8;17.6;7.88
100001.0;17.0;1.210751929E12;10.7;1046.4;17.6;7.4799999999999995
100001.0;17.0;1.210751931E12;11.8;1027.2;16.5;4.5600000000000005
100001.0;17.0;1.210751933E12;11.8;956.8;15.6;4.720000000000001
100001.0;17.0;1.210751935E12;11.7;947.2;14.6;5.0
100001.0;17.0;1.210751937E12;10.9;1004.8;16.1;8.28
100001.0;17.0;1.210751939E12;11.5;1049.6;15.8;7.720000000000001
100001.0;17.0;1.210751942E12;11.9;1075.2;15.6;7.720000000000001
100001.0;17.0;1.210751944E12;12.0;1059.2;15.6;7.159999999999999
100001.0;17.0;1.210751946E12;10.6;1017.6;15.4;6.68
100001.0;17.0;1.210751948E12;9.1;988.8;16.1;6.839999999999999
100001.0;17.0;1.21075195E12;8.1;963.2;16.6;7.159999999999999
100001.0;17.0;1.210751952E12;7.3;966.4;17.5;6.88
100001.0;17.0;1.210751954E12;6.4;950.4;17.7;7.959999999999999
100001.0;17.0;1.210751957E12;5.8;956.8;17.8;8.0
100001.0;17.0;1.210751959E12;5.7;912.0;17.0;5.92
100001.0;17.0;1.210751961E12;4.4;883.2;17.9;5.880000000000001
100001.0;17.0;1.210751963E12;3.4;864.0;18.3;6.32
100001.0;17.0;1.210751965E12;2.5;867.2;18.5;6.720000000000001
100001.0;17.0;1.210751967E12;2.7;873.6;18.5;6.68
100001.0;17.0;1.210751969E12;2.7;857.6;17.8;6.8
100001.0;17.0;1.210751972E12;2.3;854.4;17.3;6.919999999999999
100001.0;17.0;1.210751974E12;2.0;838.4;16.4;7.359999999999999
100001.0;17.0;1.210751976E12;1.7;835.2;16.3;6.839999999999999
100001.0;17.0;1.210751978E12;1.3;828.8;16.3;7.2799999999999985
100001.0;17.0;1.21075198E12;1.0;803.2;15.7;6.839999999999999
100001.0;17.0;1.210751982E12;0.8;790.4;14.9;7.56
100001.0;17.0;1.210751984E12;0.5;732.8;17.0;5.92
100001.0;18.0;1.210752868E12;0.2;729.6;17.5;5.96
100001.0;18.0;1.21075287E12;0.5;726.4;17.5;6.04
100001.0;18.0;1.210752872E12;1.3;729.6;17.5;6.04
100001.0;18.0;1.210752874E12;2.2;729.6;17.5;5.96
100001.0;18.0;1.210752876E12;2.9;758.4;17.5;6.2
100001.0;18.0;1.210752878E12;3.7;764.8;17.4;5.76
100001.0;18.0;1.21075288E12;4.2;768.0;17.3;5.76
100001.0;18.0;1.210752882E12;4.7;764.8;17.3;5.4799999999999995
100001.0;18.0;1.210752884E12;5.1;764.8;17.2;6.4399999999999995
100001.0;18.0;1.210752886E12;5.6;835.2;15.1;7.999999999999998
100001.0;18.0;1.210752888E12;6.6;921.6;14.4;7.68
100001.0;18.0;1.21075289E12;7.2;998.4;14.4;7.519999999999999
100001.0;18.0;1.210752892E12;7.2;1043.2;14.4;7.239999999999999
100001.0;18.0;1.210752894E12;7.1;1097.6;14.6;6.760000000000001
100001.0;18.0;1.210752896E12;7.4;1158.4;14.6;6.44
100001.0;18.0;1.210752899E12;7.7;1248.0;14.6;6.720000000000001
100001.0;18.0;1.210752901E12;8.3;1347.2;14.6;6.5200000000000005
100001.0;18.0;1.210752903E12;8.9;1430.4;15.3;6.12
100001.0;18.0;1.210752905E12;9.3;1468.8;15.2;4.4399999999999995
100001.0;18.0;1.210752907E12;9.3;1452.8;14.8;3.2
100001.0;18.0;1.210752909E12;8.3;1369.6;14.8;3.1199999999999997
100001.0;18.0;1.210752911E12;7.4;1289.6;15.1;3.88
100001.0;18.0;1.210752913E12;7.2;1260.8;15.1;4.159999999999999
100001.0;18.0;1.210752915E12;7.0;1232.0;15.0;4.76
100001.0;18.0;1.210752917E12;6.6;1139.2;15.0;4.5600000000000005
100001.0;18.0;1.210752919E12;5.6;1043.2;15.0;4.44
100001.0;18.0;1.210752921E12;4.8;940.8;15.5;5.279999999999999
100001.0;18.0;1.210752923E12;4.5;899.2;14.8;6.08
100001.0;18.0;1.210752925E12;4.8;876.8;14.9;8.4
100001.0;18.0;1.210752927E12;5.6;899.2;14.8;8.120000000000001
100001.0;18.0;1.210752928E12;6.6;896.0;14.8;8.000000000000002
100001.0;18.0;1.21075293E12;6.5;896.0;14.5;7.279999999999999
100001.0;18.0;1.210752932E12;5.9;876.8;14.5;7.24
100001.0;18.0;1.210752934E12;5.3;854.4;14.4;7.080000000000001
100001.0;18.0;1.210752936E12;4.7;857.6;14.4;7.160000000000001
100001.0;18.0;1.210752938E12;4.6;857.6;14.4;7.160000000000001
100001.0;18.0;1.21075294E12;4.3;857.6;13.9;6.2
100001.0;18.0;1.210752942E12;3.5;816.0;13.9;5.76
100001.0;18.0;1.210752944E12;2.4;803.2;13.9;3.839999999999999
100001.0;18.0;1.210752946E12;1.1;780.8;14.0;4.239999999999999
100001.0;18.0;1.210752949E12;0.1;784.0;14.0;4.319999999999999
100001.0;18.0;1.210752951E12;0.0;784.0;14.0;4.52
100001.0;18.0;1.210752953E12;0.0;784.0;14.1;5.279999999999999
100001.0;18.0;1.210752955E12;1.3;934.4;14.9;4.84
100001.0;18.0;1.210752957E12;3.3;1030.4;16.0;6.88
100001.0;18.0;1.210752959E12;6.3;1203.2;16.9;6.44
100001.0;18.0;1.210752961E12;9.8;1315.2;18.5;9.68
100001.0;18.0;1.210752963E12;13.9;1452.8;18.6;10.0
100001.0;18.0;1.210752965E12;18.1;1593.6;18.9;10.68
100001.0;18.0;1.210752967E12;22.5;1747.2;20.3;12.6
100001.0;18.0;1.21075297E12;27.2;1910.4;21.1;12.2
100001.0;18.0;1.210752972E12;31.6;2060.8;21.9;11.6
100001.0;18.0;1.210752974E12;35.7;2192.0;22.6;10.4
100001.0;18.0;1.210752976E12;38.2;2153.6;22.7;10.4
100001.0;18.0;1.210752978E12;39.7;2156.8;22.5;7.919999999999999
100001.0;18.0;1.21075298E12;39.6;2048.0;22.1;7.919999999999999
100001.0;18.0;1.210752982E12;38.1;1955.2;20.5;4.4799999999999995
100001.0;18.0;1.210752984E12;35.2;1820.8;20.4;4.159999999999999
100001.0;18.0;1.210752986E12;31.3;1676.8;20.1;3.4799999999999995
100001.0;18.0;1.210752988E12;26.9;1520.0;18.7;1.56
100001.0;18.0;1.210752989E12;22.2;1353.6;17.9;2.04
100001.0;18.0;1.210752991E12;17.8;1206.4;17.1;2.5200000000000005
100001.0;18.0;1.210752993E12;13.7;1078.4;16.3;3.0000000000000004
100001.0;18.0;1.210752995E12;9.9;966.4;15.4;3.4800000000000004
100001.0;18.0;1.210752997E12;6.4;867.2;14.5;3.96
100001.0;18.0;1.210752999E12;3.5;809.6;14.9;6.36
100001.0;18.0;1.210753001E12;2.9;918.4;15.9;8.239999999999998
100001.0;18.0;1.210753003E12;4.0;1036.8;16.9;7.8
100001.0;18.0;1.210753005E12;6.5;1113.6;18.1;10.64
100001.0;18.0;1.210753007E12;10.1;1232.0;19.4;13.719999999999999
100001.0;18.0;1.21075301E12;14.8;1404.8;20.1;14.8
100001.0;18.0;1.210753012E12;19.8;1590.4;21.2;16.479999999999997
100001.0;18.0;1.210753014E12;25.2;1788.8;22.0;19.0
100001.0;18.0;1.210753016E12;30.6;1984.0;22.8;18.52
100001.0;18.0;1.210753018E12;35.5;2156.8;23.5;18.04
100001.0;18.0;1.21075302E12;40.1;2304.0;23.4;15.64
100001.0;18.0;1.210753022E12;43.0;2316.8;23.2;13.52
100001.0;18.0;1.210753024E12;44.8;2336.0;22.6;14.839999999999998
100001.0;18.0;1.210753026E12;46.5;2419.2;22.5;15.120000000000001
100001.0;18.0;1.210753028E12;47.8;2400.0;22.7;15.2
100001.0;18.0;1.210753031E12;48.3;2332.8;22.2;15.2
100001.0;18.0;1.210753033E12;48.6;2256.0;21.3;13.959999999999999
100001.0;18.0;1.210753035E12;48.6;2169.6;20.8;10.959999999999999
100001.0;18.0;1.210753037E12;48.4;2076.8;20.9;10.959999999999999
100001.0;18.0;1.210753039E12;48.4;1990.4;21.1;10.959999999999999
100001.0;18.0;1.210753041E12;47.8;1900.8;20.4;12.48
100001.0;18.0;1.210753043E12;47.7;1836.8;21.2;16.759999999999998
100001.0;18.0;1.210753045E12;48.6;1798.4;22.6;19.24
100001.0;18.0;1.210753047E12;49.5;1750.4;21.9;17.04
100001.0;18.0;1.210753049E12;50.0;1760.0;21.3;13.440000000000001
100001.0;18.0;1.21075305E12;49.8;1753.6;22.0;11.879999999999999
100001.0;18.0;1.210753052E12;49.2;1724.8;22.7;10.959999999999999
100001.0;18.0;1.210753054E12;48.2;1683.2;23.3;10.959999999999999
100001.0;18.0;1.210753056E12;47.2;1644.8;22.4;12.16
100001.0;18.0;1.210753058E12;46.6;1635.2;23.0;16.24
100001.0;18.0;1.21075306E12;47.5;1670.4;23.6;16.88
100001.0;18.0;1.210753062E12;48.4;1696.0;22.1;12.6
100001.0;18.0;1.210753064E12;48.3;1683.2;21.2;8.8
100001.0;18.0;1.210753066E12;46.9;1612.8;20.8;7.5600000000000005
100001.0;18.0;1.210753068E12;44.8;1600.0;20.4;8.000000000000002
100001.0;18.0;1.21075307E12;43.0;1587.2;20.4;8.000000000000002
100001.0;18.0;1.210753072E12;41.2;1580.8;20.3;10.48
100001.0;18.0;1.210753074E12;40.1;1609.6;20.3;13.360000000000003
100001.0;18.0;1.210753076E12;39.7;1667.2;21.1;13.719999999999999
100001.0;18.0;1.210753078E12;39.3;1708.8;20.5;9.639999999999999
100001.0;18.0;1.210753081E12;37.5;1680.0;20.5;7.4799999999999995
100001.0;18.0;1.210753083E12;34.2;1590.4;21.0;7.92
100001.0;18.0;1.210753085E12;31.0;1564.8;20.9;10.16
100001.0;18.0;1.210753087E12;29.0;1606.4;21.8;10.040000000000001
100001.0;18.0;1.210753089E12;27.5;1574.4;21.5;11.2
100001.0;18.0;1.210753091E12;26.3;1580.8;21.5;14.280000000000001
100001.0;18.0;1.210753093E12;26.1;1648.0;21.4;14.039999999999997
100001.0;18.0;1.210753095E12;26.0;1721.6;21.4;11.16
100001.0;18.0;1.210753097E12;25.6;1702.4;22.1;13.16
100001.0;18.0;1.210753099E12;25.8;1724.8;22.0;14.559999999999999
100001.0;18.0;1.210753101E12;27.0;1798.4;22.1;14.559999999999999
100001.0;18.0;1.210753103E12;29.2;1907.2;22.4;14.12
100001.0;18.0;1.210753105E12;30.0;1878.4;21.6;12.039999999999997
100001.0;18.0;1.210753107E12;29.2;1824.0;21.3;12.039999999999997
100001.0;18.0;1.210753109E12;29.1;1833.6;21.4;11.2
100001.0;18.0;1.21075311E12;29.0;1808.0;20.7;8.12
100001.0;18.0;1.210753112E12;27.8;1708.8;20.0;6.4
100001.0;18.0;1.210753114E12;26.2;1593.6;20.3;8.92
100001.0;18.0;1.210753116E12;25.1;1593.6;19.7;5.359999999999999
100001.0;18.0;1.210753118E12;23.8;1526.4;20.4;7.839999999999999
100001.0;18.0;1.21075312E12;23.2;1504.0;20.4;9.52
100001.0;18.0;1.210753122E12;23.4;1523.2;20.9;12.399999999999999
100001.0;18.0;1.210753124E12;25.4;1641.6;20.9;12.639999999999999
100001.0;18.0;1.210753126E12;28.6;1760.0;21.1;12.639999999999999
100001.0;18.0;1.210753128E12;30.3;1772.8;21.7;11.879999999999999
100001.0;18.0;1.21075313E12;30.1;1705.6;22.0;13.279999999999998
100001.0;18.0;1.210753132E12;30.1;1715.2;22.7;12.76
100001.0;18.0;1.210753134E12;30.1;1715.2;22.3;13.039999999999997
100001.0;18.0;1.210753136E12;30.0;1702.4;22.2;13.039999999999997
100001.0;18.0;1.210753138E12;29.1;1692.8;21.3;9.16
100001.0;18.0;1.210753141E12;26.4;1574.4;20.4;7.839999999999999
100001.0;18.0;1.210753143E12;22.2;1436.8;19.0;5.4
100001.0;18.0;1.210753145E12;17.7;1283.2;19.0;5.4399999999999995
100001.0;18.0;1.210753147E12;13.3;1136.0;18.2;5.88
100001.0;18.0;1.210753149E12;9.9;1049.6;17.3;6.319999999999999
100001.0;18.0;1.210753151E12;8.2;1049.6;16.8;5.3999999999999995
100001.0;18.0;1.210753153E12;6.7;998.4;16.1;5.879999999999999
100001.0;18.0;1.210753155E12;5.1;937.6;15.3;3.56
100001.0;18.0;1.210753157E12;2.9;844.8;14.5;4.04
100001.0;18.0;1.210753159E12;1.0;777.6;13.9;4.52
100001.0;18.0;1.210753161E12;0.0;774.4;14.0;4.639999999999999
100001.0;18.0;1.210753163E12;0.0;774.4;14.0;4.679999999999999
100001.0;18.0;1.210753165E12;0.0;777.6;14.0;4.72
100001.0;18.0;1.210753167E12;0.0;780.8;14.0;4.76
100001.0;18.0;1.210753169E12;0.0;784.0;14.0;4.799999999999999
100001.0;18.0;1.21075317E12;0.0;787.2;14.0;4.799999999999999
